linkname,coefficient,coefficient_from_ocr,p_value,significance_level,highway,latitude,longitude,road_name,name,Link ID,Number of lanes,Speed limit (mph),Average speed (mph),Average delay (spvpm),Reliability (spvpm),Average daily flow,Length (m),Total delay (vhd),Road number,Road class,Direction,Link location,Start Width,End Width,match_method
200130924,-0.002875525,-0.0018719,0.0,***,A14,52.2381108908201,0.14550322720136,A14/1007J,MIDAS site at A14/1007J priority 1 on link 200130924; GPS Ref: 546598;262158; Eastbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
A1 northbound between A47 and B1081 near Stamford (south),0.0021093932,,,,A1,52.6034407158026,-0.42681090683493,A1/6504/1,TMU Site 6504/1 on link A1 northbound between A47 and B1081 near Stamford (south); GPS Ref: 506638;301788; Northbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 northbound between B1041 and B661,-0.00024338195,,,,A1,52.2588357713055,-0.263461520456668,A1/9933/1,TMU Site 9933/1 on A1 northbound between B1041 and B661; GPS Ref: 518620;263715; Northbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 northbound between B1081 near Stamford (south) and A43,0.0007717862,,,,A1,52.6345618811409,-0.47740187429315,A1/6505/1,TMU Site 6505/1 on link A1 northbound between B1081 near Stamford (south) and A43; GPS Ref: 503139;305176; Northbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 northbound between B645/B1048 and B1041,0.0064983764,,,,A1,52.2403515137248,-0.280191684738581,A1/6816/1,TMU Site 6816/1 on link A1 northbound between B645/B1048 and B1041; GPS Ref: 517527;261632; Northbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 northbound exit for A47,-0.025788255,,,,A1,52.5858467160328,-0.415424959799212,A1/6502/1,TMU Site 6502/1 on link A1 northbound exit for A47; GPS Ref: 507452;299848; Northbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 northbound exit for A605,-0.024282102,,,,A1,52.5464062723508,-0.333710007002149,A1/6782/1,TMU Site 6782/1 on link A1 northbound exit for A605; GPS Ref: 513089;295586; Northbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 northbound exit for A6118,-0.022849064,,,,A1,52.5780172090519,-0.410836873022187,A1/6501/1,TMU Site 6501/1 on link A1 northbound exit for A6118; GPS Ref: 507782;298984; Northbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 northbound within the A47 junction,-0.00016493496,,,,A1,52.5861648972587,-0.415014929696076,A1/6502/2,TMU Site 6502/2 on link A1 northbound within the A47 junction; GPS Ref: 507479;299884; Northbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 northbound within the A605 junction,0.0043809908,,,,A1,52.5466827575239,-0.333552079251728,A1/6782/2,TMU Site 6782/2 on link A1 northbound within the A605 junction; GPS Ref: 513099;295617; Northbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 northbound within the A6118 junction,0.0007454162,,,,A1,52.5781867631105,-0.410742190562509,A1/6501/2,TMU Site 6501/2 on link A1 northbound within the A6118 junction; GPS Ref: 507788;299003; Northbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 southbound between A43 and B1081 near Stamford (south),-0.0014836695,,,,A1,52.6387987480907,-0.490925279784949,A1/6506/2,TMU Site 6506/2 on link A1 southbound between A43 and B1081 near Stamford (south); GPS Ref: 502214;305628; Southbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 southbound between B1041 and B645/B1048,0.0030268987,,,,A1,52.2391695431151,-0.281145427567746,A1/6815/1,TMU Site 6815/1 on link A1 southbound between B1041 and B645/B1048; GPS Ref: 517465;261499; Southbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 southbound between B661 and B1041,0.0018240932,,,,A1,52.2587946563735,-0.26311146342941,A1/9933/2,TMU Site 9933/2 on A1 southbound between B661 and B1041; GPS Ref: 518644;263711; Southbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 southbound exit for A1(M)/A605/A1139,-0.00572243,,,,A1,52.5358747862467,-0.320749460070192,A1/6783/1,TMU Site 6783/1 on link A1 southbound exit for A1(M)/A605/A1139; GPS Ref: 513995;294435; Southbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 southbound exit for A43,-0.007908472,,,,A1,52.6389155767986,-0.490921261017337,A1/6506/1,TMU Site 6506/1 on link A1 southbound exit for A43; GPS Ref: 502214;305641; Southbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 southbound exit for A47,-0.022290016,,,,A1,52.5860327705355,-0.414547336273992,A1/6503/1,TMU Site 6503/1 on link A1 southbound exit for A47; GPS Ref: 507511;299870; Southbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 southbound exit for A605,-0.041294422,,,,A1,52.5474776643939,-0.333817001427411,A1/6781/1,TMU Site 6781/1 on link A1 southbound exit for A605; GPS Ref: 513079;295705; Southbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 southbound within the A47 junction,0.001180611,,,,A1,52.5859542621935,-0.414727303795606,A1/6503/2,TMU Site 6503/2 on link A1 southbound within the A47 junction; GPS Ref: 507499;299861; Southbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 southbound within the A605 junction,0.0008057791,,,,A1,52.5473706645715,-0.333880037476517,A1/6781/2,TMU Site 6781/2 on link A1 southbound within the A605 junction; GPS Ref: 513075;295693; Southbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A11 northbound access from A505,-0.0001621616,-0.0030028,0.0,***,A11,52.1206170548863,0.216152876431167,A11/6312/1,TMU Site 6312/1 on link A11 northbound access from A505; GPS Ref: 551821;249237; Northbound,,2.0261096605744124,69.68668407310705,61.342772845953,8.864159268929503,2.3534099216710183,19161.164490861618,2243.8092167101827,45.34802349869452,,,,,,,highway_mean
A11 northbound between A1301 and A505,0.0042735017,,,,A11,52.1206165063961,0.216182065225777,A11/6312/2,TMU Site 6312/2 on link A11 northbound between A1301 and A505; GPS Ref: 551823;249237; Northbound,,2.0261096605744124,69.68668407310705,61.342772845953,8.864159268929503,2.3534099216710183,19161.164490861618,2243.8092167101827,45.34802349869452,,,,,,,highway_mean
A11 northbound between A1307 and A1304,0.0011352805,,,,A11,52.1674532031618,0.270787758321895,A11/6309/1,TMU Site 6309/1 on link A11 northbound between A1307 and A1304; GPS Ref: 555398;254561; Northbound,,2.0261096605744124,69.68668407310705,61.342772845953,8.864159268929503,2.3534099216710183,19161.164490861618,2243.8092167101827,45.34802349869452,,,,,,,highway_mean
A11 northbound between A14/A1304 and B1085 near Red Lodge (south),0.005247097,,,,A11,52.2817456214116,0.462738720846595,A11/9946/2,TMU Site 9946/2 on link A11 northbound between A14/A1304 and B1085 near Red Lodge (south); GPS Ref: 568092;267699; Northbound,,2.0261096605744124,69.68668407310705,61.342772845953,8.864159268929503,2.3534099216710183,19161.164490861618,2243.8092167101827,45.34802349869452,,,,,,,highway_mean
A11 northbound between B1085 near Red Lodge (south) and B1085 near Red Lodge (north),0.0064595765,,,,A11,52.2926609759471,0.473565865442377,A11/6317/1,TMU Site 6317/1 on link A11 northbound between B1085 near Red Lodge (south) and B1085 near Red Lodge (north); GPS Ref: 568789;268938; Northbound,,2.0261096605744124,69.68668407310705,61.342772845953,8.864159268929503,2.3534099216710183,19161.164490861618,2243.8092167101827,45.34802349869452,,,,,,,highway_mean
A11 southbound between A1304 and A1307,0.0041240943,,,,A11,52.1656430445391,0.267186041375163,A11/6310/1,TMU Site 6310/1 on link A11 southbound between A1304 and A1307; GPS Ref: 555158;254352; Southbound,,2.0261096605744124,69.68668407310705,61.342772845953,8.864159268929503,2.3534099216710183,19161.164490861618,2243.8092167101827,45.34802349869452,,,,,,,highway_mean
A11 southbound between A14 and A1304,0.00016388582,,,,A14,52.2189414319025,0.314392323241403,A14/6308/1,TMU Site 6308/1 on link A11 southbound between A14 and A1304; GPS Ref: 558197;260381; Southbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
A11 southbound between A505 and A1301,0.00037007272,-0.0022853,0.057,,A11,52.1204427963995,0.216334136139939,A11/6311/2,TMU Site 6311/2 on link A11 southbound between A505 and A1301; GPS Ref: 551834;249218; Southbound,,2.0261096605744124,69.68668407310705,61.342772845953,8.864159268929503,2.3534099216710183,19161.164490861618,2243.8092167101827,45.34802349869452,,,,,,,highway_mean
A11 southbound between B1085 near Red Lodge (south) and A14/A1304,0.0052045756,,,,A11,52.2814776862971,0.462650557566472,A11/9946/1,TMU Site 9946/1 on link A11 southbound between B1085 near Red Lodge (south) and A14/A1304; GPS Ref: 568087;267669; Southbound,,2.0261096605744124,69.68668407310705,61.342772845953,8.864159268929503,2.3534099216710183,19161.164490861618,2243.8092167101827,45.34802349869452,,,,,,,highway_mean
A11 southbound exit for A505,-0.00069328275,-0.0307199,0.0,***,A11,52.1204106334846,0.21661009141815,A11/6311/1,TMU Site 6311/1 on link A11 southbound exit for A505; GPS Ref: 551853;249215; Southbound,,2.0261096605744124,69.68668407310705,61.342772845953,8.864159268929503,2.3534099216710183,19161.164490861618,2243.8092167101827,45.34802349869452,,,,,,,highway_mean
A14 J35 eastbound exit,-0.010239504,,,,A14,52.2143117400452,0.213041258481643,A14/6314/1,TMU Site 6314/1 on link A14 J35 eastbound exit; GPS Ref: 551290;259650; Eastbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
A14 J35 westbound exit,-0.0018188189,,,,A14,52.2143550252892,0.219835860465625,A14/6313/1,TMU Site 6313/1 on link A14 J35 westbound exit; GPS Ref: 551754;259669; Westbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
A14 eastbound between J33 and J34,0.0016984852,,,,A14,52.233937218196,0.165761432565844,A14/30360856,TAME Site 30360856 on link A14 eastbound between J33 and J34; GPS Ref: 547995;261735; Eastbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
A14 eastbound within J20,0.0027664078,,,,A14,52.3343633966701,-0.296788367893114,A14/9934/2,TMU Site 9934/2 on link A14 eastbound within J20; GPS Ref: 516148;272061; Eastbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
A14 eastbound within J35,0.0028589205,,,,A14,52.2141579186931,0.213092163926169,A14/6314/2,TMU Site 6314/2 on link A14 eastbound within J35; GPS Ref: 551294;259633; Eastbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
A14 westbound between J34 and J33,0.0027964797,,,,A14,52.2338302163919,0.165712283892839,A14/30360857,TAME Site 30360857 on link A14 westbound between J34 and J33; GPS Ref: 547992;261723; Westbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
A14 westbound between J39 and J38,0.0027132875,,,,A14,52.2708900158268,0.443345276073377,A14/6306/2,TMU Site 6306/2 on link A14 westbound between J39 and J38; GPS Ref: 566810;266447; Westbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
A14 westbound within J20,0.0039580534,,,,A14,52.3342561936877,-0.296836516615257,A14/9934/1,TMU Site 9934/1 on link A14 westbound within J20; GPS Ref: 516145;272049; Westbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
A14 westbound within J35,0.0038065547,,,,A14,52.2144914317521,0.21975483134484,A14/6313/2,TMU Site 6313/2 on link A14 westbound within J35; GPS Ref: 551748;259684; Westbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
A14 westbound within J36,-0.00022503434,,,,A14,52.219079906736,0.31420919604937,A14/6308/2,TMU Site 6308/2 on A14 westbound within J36; GPS Ref: 558184;260396; Westbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
A428 eastbound at a minor junction between A1198 and A1303,0.0045967847,,,,A428,52.225247194143,-0.074721959687685,A428/7124/2,TMU Site 7124/2 on link A428 eastbound at a minor junction between A1198 and A1303; GPS Ref: 531600;260305; Eastbound,,1.702970297029703,67.02970297029702,57.935732673267324,11.599425742574256,2.381178217821782,11365.089108910892,2661.9943564356436,31.026564356435642,,,,,,,highway_mean
A428 eastbound between A1198 and A1303,0.0047708293,,,,A428,52.2286207455928,-0.085880621852453,A428/30360867,TAME Site 30360867 on link A428 eastbound between A1198 and A1303; GPS Ref: 530828;260660; Eastbound,,1.702970297029703,67.02970297029702,57.935732673267324,11.599425742574256,2.381178217821782,11365.089108910892,2661.9943564356436,31.026564356435642,,,,,,,highway_mean
A428 eastbound between A1303 and M11/A14,0.0070851594,,,,A428,52.2168327187425,0.029791383164467,A428/6818/2,TMU Site 6818/2 on link A428 eastbound between A1303 and M11/A14; GPS Ref: 538764;259564; Eastbound,,1.702970297029703,67.02970297029702,57.935732673267324,11.599425742574256,2.381178217821782,11365.089108910892,2661.9943564356436,31.026564356435642,,,,,,,highway_mean
A428 eastbound between B1043 and B1428,-0.0032649045,,,,A428,52.2098422755239,-0.259868767455208,A428/6999/1,TMU Site 6999/1 on link A428 eastbound between B1043 and B1428; GPS Ref: 518996;258272; Eastbound,,1.702970297029703,67.02970297029702,57.935732673267324,11.599425742574256,2.381178217821782,11365.089108910892,2661.9943564356436,31.026564356435642,,,,,,,highway_mean
A428 eastbound between B1428 and A1198,-0.008869219,,,,A428,52.2251313250425,-0.225083242855549,A428/6817/2,TMU Site 6817/2 on link A428 eastbound between B1428 and A1198; GPS Ref: 521331;260030; Eastbound,,1.702970297029703,67.02970297029702,57.935732673267324,11.599425742574256,2.381178217821782,11365.089108910892,2661.9943564356436,31.026564356435642,,,,,,,highway_mean
A428 eastbound exit at a minor junction between A1198 and A1303,-0.0047323275,-0.0038553,0.0,***,A428,52.2253807826823,-0.074642975403561,A428/7124/1,TMU Site 7124/1 on A428 eastbound exit at a minor junction between A1198 and A1303; GPS Ref: 531605;260320; Eastbound,,1.702970297029703,67.02970297029702,57.935732673267324,11.599425742574256,2.381178217821782,11365.089108910892,2661.9943564356436,31.026564356435642,,,,,,,highway_mean
A428 eastbound exit for A1303,-0.0016700547,-0.0053353,0.0,***,A428,52.2169954505472,0.029740238479781,A428/6818/1,TMU Site 6818/1 on link A428 eastbound exit for A1303; GPS Ref: 538760;259582; Eastbound,,1.702970297029703,67.02970297029702,57.935732673267324,11.599425742574256,2.381178217821782,11365.089108910892,2661.9943564356436,31.026564356435642,,,,,,,highway_mean
A428 westbound access from A1303,-0.0030386774,-0.0018612,0.0,***,A428,52.2168830916314,0.034697909376221,A428/6819/1,TMU Site 6819/1 on link A428 westbound access from A1303; GPS Ref: 539099;259579; Westbound,,1.702970297029703,67.02970297029702,57.935732673267324,11.599425742574256,2.381178217821782,11365.089108910892,2661.9943564356436,31.026564356435642,,,,,,,highway_mean
A428 westbound at a minor junction between A1303 and A1198,0.0051569254,,,,A428,52.224466785082,-0.068781790579404,A428/7125/2,TMU Site 7125/2 on link A428 westbound at a minor junction between A1303 and A1198; GPS Ref: 532008;260229; Westbound,,1.702970297029703,67.02970297029702,57.935732673267324,11.599425742574256,2.381178217821782,11365.089108910892,2661.9943564356436,31.026564356435642,,,,,,,highway_mean
A428 westbound between A1198 and B1428,-0.006761706,,,,A428,52.2250861740162,-0.225070401273625,A428/6817/1,TMU Site 6817/1 on link A428 westbound between A1198 and B1428; GPS Ref: 521332;260025; Westbound,,1.702970297029703,67.02970297029702,57.935732673267324,11.599425742574256,2.381178217821782,11365.089108910892,2661.9943564356436,31.026564356435642,,,,,,,highway_mean
A428 westbound between A1303 and A1198,-0.009247456,-0.0014101,0.0,***,A428,52.2285039339776,-0.085885642686932,A428/30360868,TAME Site 30360868 on link A428 westbound between A1303 and A1198; GPS Ref: 530828;260647; Westbound,,1.702970297029703,67.02970297029702,57.935732673267324,11.599425742574256,2.381178217821782,11365.089108910892,2661.9943564356436,31.026564356435642,,,,,,,highway_mean
A428 westbound between M11/A14 and A1303,0.0064516,,,,A428,52.217008877626,0.034703653785218,A428/6819/2,TMU Site 6819/2 on link A428 westbound between M11/A14 and A1303; GPS Ref: 539099;259593; Westbound,,1.702970297029703,67.02970297029702,57.935732673267324,11.599425742574256,2.381178217821782,11365.089108910892,2661.9943564356436,31.026564356435642,,,,,,,highway_mean
A428 westbound exit at a minor junction between A1303 and A1198,-0.0055500534,-0.0052997,0.0,***,A428,52.2243504533722,-0.068816116337392,A428/7125/1,TMU Site 7125/1 on link A428 westbound exit at a minor junction between A1303 and A1198; GPS Ref: 532006;260216; Westbound,,1.702970297029703,67.02970297029702,57.935732673267324,11.599425742574256,2.381178217821782,11365.089108910892,2661.9943564356436,31.026564356435642,,,,,,,highway_mean
A47 eastbound between A1139 and B1167 near Thorney (west),-0.016474564,,,,A47,52.611645738874,-0.188040069836956,A47/6351/1,TMU Site 6351/1 on A47 eastbound between A1139 and B1167 near Thorney (west); GPS Ref: 522784;303080; Eastbound,,1.5984615384615384,64.12307692307692,51.665018461538466,16.04339076923077,2.899443076923077,13384.193846153847,2050.6991846153846,58.87503538461539,,,,,,,highway_mean
A47 eastbound between A1260 and A15 near Peterborough (west),-0.005682192,,,,A47,52.5770568539132,-0.285853575150945,A47/6352/1,TMU Site 6352/1 on link A47 eastbound between A1260 and A15 near Peterborough (west); GPS Ref: 516253;299071; Eastbound,,1.5984615384615384,64.12307692307692,51.665018461538466,16.04339076923077,2.899443076923077,13384.193846153847,2050.6991846153846,58.87503538461539,,,,,,,highway_mean
A47 eastbound between B1040 and B1167 near Thorney (east),0.0064909696,,,,A47,52.6235936185247,-0.07901256884177,A47/7157/1,TMU Site 7157/1 on A47 eastbound between B1040 and B1167 near Thorney (east); GPS Ref: 530130;304600; Eastbound,,1.5984615384615384,64.12307692307692,51.665018461538466,16.04339076923077,2.899443076923077,13384.193846153847,2050.6991846153846,58.87503538461539,,,,,,,highway_mean
A47 eastbound between B1167 near Thorney (east) and A141,-0.0026454118,,,,A47,52.6106455449022,0.03146386066619,A47/6350/1,TMU Site 6350/1 on A47 eastbound between B1167 near Thorney (east) and A141; GPS Ref: 537648;303365; Eastbound,,1.5984615384615384,64.12307692307692,51.665018461538466,16.04339076923077,2.899443076923077,13384.193846153847,2050.6991846153846,58.87503538461539,,,,,,,highway_mean
A47 eastbound between B1167 near Thorney (west) and B1040,0.00093605893,,,,A47,52.6245855914777,-0.115005336426832,A47/5105/2,TMU Site 5105/2 on link A47 eastbound between B1167 near Thorney (west) and B1040; GPS Ref: 527691;304646; Eastbound,,1.5984615384615384,64.12307692307692,51.665018461538466,16.04339076923077,2.899443076923077,13384.193846153847,2050.6991846153846,58.87503538461539,,,,,,,highway_mean
A47 westbound between A1260 and A1,-0.0042194035,,,,A47,52.5844328193545,-0.407874162157131,A47/6604/1,TMU Site 6604/1 on link A47 westbound between A1260 and A1; GPS Ref: 507967;299702; Westbound,,1.5984615384615384,64.12307692307692,51.665018461538466,16.04339076923077,2.899443076923077,13384.193846153847,2050.6991846153846,58.87503538461539,,,,,,,highway_mean
A47 westbound between A15 near Peterborough (west) and A1260,0.0019768972,,,,A47,52.580434152253,-0.282519095531066,A47/6353/1,TMU Site 6353/1 on link A47 westbound between A15 near Peterborough (west) and A1260; GPS Ref: 516470;299452; Westbound,,1.5984615384615384,64.12307692307692,51.665018461538466,16.04339076923077,2.899443076923077,13384.193846153847,2050.6991846153846,58.87503538461539,,,,,,,highway_mean
A47 westbound between B1040 and B1167 near Thorney (west),0.0037018869,,,,A47,52.6245007318183,-0.114757809220393,A47/5105/1,TMU Site 5105/1 on link A47 westbound between B1040 and B1167 near Thorney (west); GPS Ref: 527708;304637; Westbound,,1.5984615384615384,64.12307692307692,51.665018461538466,16.04339076923077,2.899443076923077,13384.193846153847,2050.6991846153846,58.87503538461539,,,,,,,highway_mean
A47 westbound between B1167 near Thorney (east) and B1040,0.008117524,,,,A47,52.6241542375248,-0.084203551966424,A47/7156/1,TMU Site 7156/1 on A47 westbound between B1167 near Thorney (east) and B1040; GPS Ref: 529777;304653; Westbound,,1.5984615384615384,64.12307692307692,51.665018461538466,16.04339076923077,2.899443076923077,13384.193846153847,2050.6991846153846,58.87503538461539,,,,,,,highway_mean
A47 westbound between B198 near Wisbech (west) and A141,-0.0041138153,,,,A47,52.6367265298011,0.120385236183378,A47/6349/1,TMU Site 6349/1 on link A47 westbound between B198 near Wisbech (west) and A141; GPS Ref: 543583;306439; Westbound,,1.5984615384615384,64.12307692307692,51.665018461538466,16.04339076923077,2.899443076923077,13384.193846153847,2050.6991846153846,58.87503538461539,,,,,,,highway_mean
Cambourne Road northbound between A1198 and A428,-0.028395562,,,,Cambourne Road,52.2217279430183,-0.071755491592332,Cambourne Road/9996/2,TMU Site 9996/2 on link Cambourne Road northbound between A1198 and A428; GPS Ref: 531813;259919; Northbound,,,,,,,,,,,,,,,,no_match
Cambourne Road southbound between A428 and A1198,-0.027824445,,,,Cambourne Road,52.2218195123546,-0.070755937182054,Cambourne Road/9996/1,TMU Site 9996/1 on link Cambourne Road southbound between A428 and A1198; GPS Ref: 531881;259931; Southbound,,,,,,,,,,,,,,,,no_match
road from A11 southbound to A14 westbound,0.0033544346,,,,A14,52.2706974493189,0.44352524378954,A14/6306/1,TMU Site 6306/1 on link road from A11 southbound to A14 westbound; GPS Ref: 566823;266426; Westbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
